"date","PM2.5DailyMean","PM2.5DailyMax","PM2.5DailyMin","tavg","tmin","tmax","prcp","wdir","wspd","pres","month","year"
"2021-08-17",-29,26.6,-999,14.3,11,20,NA,142,16.7,1026.3,8,2021
"2021-08-18",11.3,22.1,7.3,14.4,11,21,NA,122,12.9,1024.4,8,2021
"2021-08-19",-146.7,32.5,-999,17.2,9,27,NA,100,9.4,1022.2,8,2021
"2021-08-20",17,22.4,5.8,19.8,14.5,28.8,NA,97,9.9,1021.6,8,2021
"2021-08-21",24.7,53,11.1,19.1,13.8,28.9,NA,105,13.5,1022.6,8,2021
"2021-08-23",-68.2,33.3,-999,16.5,9,27,NA,93,11.2,1022.2,8,2021
"2021-08-24",23,40.4,14.5,17.3,13,26,NA,104,12.7,1022.8,8,2021
"2021-08-25",32.5,46.8,17.1,17.8,12,27,NA,91,10.3,1022.5,8,2021
"2021-08-26",-144.3,31.8,-999,15.9,9.7,25,NA,122,13.8,1022.3,8,2021
"2021-08-27",18.9,31.6,11,15.7,12,22.8,NA,142,18.3,1023.2,8,2021
"2021-08-28",10,12.5,8.6,15.4,10,21.5,NA,155,16.8,1022,8,2021
"2021-08-30",-157.8,12.5,-999,19.4,15.6,25.7,0.5,121,15.5,1019.5,8,2021
"2021-08-31",11.2,19.8,1.3,18.9,15,25,NA,102,13.5,1021.4,8,2021
"2021-09-01",27.9,64.7,6.1,18.9,13,27,NA,103,14,1023,9,2021
"2021-09-02",27.5,54.3,15.2,16.1,9,24,NA,112,15.5,1023.8,9,2021
"2021-09-03",16.1,33.1,8.7,16,11,23.3,NA,130,16.7,1024,9,2021
"2021-09-04",16.6,23.3,8.5,15.7,11.5,22.5,NA,135,17.7,1025,9,2021
"2021-09-05",16,23.8,6.5,14.9,10,21.5,NA,143,16,1025.3,9,2021
"2021-09-06",13,25.3,4.9,15.2,11.8,22,NA,127,16.2,1025.3,9,2021
"2021-09-07",10.2,18.4,5.2,16.1,12,22,NA,126,16.5,1024.8,9,2021
"2021-09-08",16.8,41.2,6.1,16.6,10,24,NA,112,13.4,1023.9,9,2021
"2021-09-09",26,66.5,12.6,16.8,9.8,26,NA,102,11.1,1023.4,9,2021
"2021-09-10",22.8,42.6,12.7,16.3,11.5,25.7,NA,117,15.9,1026.1,9,2021
"2021-09-11",17,29.9,5.4,15.4,12,25.7,NA,144,19.5,1026.9,9,2021
"2021-09-12",12.6,27.6,1.2,15,13,19,NA,139,19.1,1025.9,9,2021
"2021-09-13",11.2,21.1,5.8,16.1,12,23,NA,127,16.4,1025.1,9,2021
"2021-09-14",12.8,29.9,5.6,16.1,10.7,23,NA,120,15.1,1024.2,9,2021
"2021-09-15",18.8,36.9,10.8,17.4,9.8,26,NA,104,13.3,1022.6,9,2021
"2021-09-16",17.4,33.5,7.2,18.7,12.6,27,NA,111,11.2,1020.6,9,2021
"2021-09-17",22,54.8,9.8,19.8,12,29,NA,286,10.2,1017.7,9,2021
"2021-09-18",35.5,77.1,19.2,20.5,13,28.8,NA,277,13.1,1017.6,9,2021
"2021-09-19",10.5,17.9,1.8,15.9,13,28.8,NA,116,19.2,1020.8,9,2021
"2021-09-20",11.9,28.3,4.4,14.7,12,20.2,2,107,14,1023.3,9,2021
"2021-09-21",9.5,16.4,2.8,15.9,12,24,NA,109,14.1,1023.9,9,2021
"2021-09-22",-59.3,25.2,-999,18.3,11,26,NA,89,11.6,1022.3,9,2021
"2021-09-23",19.1,29.4,12.6,18.4,14.6,25.4,0.3,122,14.8,1022.3,9,2021
"2021-09-24",14.4,24.6,8.9,17,12,25.4,0,130,17.5,1024.6,9,2021
"2021-09-25",12.4,18.4,6.3,17.4,12.7,23,NA,131,17.9,1025,9,2021
"2021-09-26",13.1,23.5,4.1,17.5,12,24,NA,132,18.5,1024,9,2021
"2021-09-27",15,36.4,6.5,16.8,10,25,NA,129,16.3,1022.8,9,2021
"2021-09-28",12,32.4,5.3,17.2,12,24,NA,119,17.5,1023.1,9,2021
"2021-09-29",9.4,15.9,3.2,18,14,24,NA,108,18.1,1022.8,9,2021
"2021-09-30",10.1,18.7,4.2,18.4,13,26,NA,108,16.5,1022.2,9,2021
"2021-10-01",14,27.2,5.2,17.1,11.8,25.6,NA,104,16.6,1021.8,10,2021
"2021-10-02",16.6,33.3,8.8,17.2,11,24,NA,104,16.1,1021,10,2021
"2021-10-03",21.4,64,7.5,17.5,9,25,NA,106,14.9,1021,10,2021
"2021-10-04",15.6,32.1,4.4,20.3,15,27,NA,116,11.2,1020.2,10,2021
"2021-10-05",24.7,37.7,15.4,20.9,16,28,NA,121,14.3,1019.8,10,2021
"2021-10-06",24.2,38.9,15.6,20.5,14,29,NA,106,12.9,1018.2,10,2021
"2021-10-07",33.2,50.5,9.6,20.3,14.7,29,NA,94,15,1017.1,10,2021
"2021-10-08",9.2,15.6,3.4,16.3,13.8,28.5,NA,125,21.6,1020.3,10,2021
"2021-10-09",14.5,27.3,3.5,16.6,12,22.4,NA,102,16.7,1021.7,10,2021
"2021-10-10",18.1,35,9.2,18.2,12,25,NA,111,16.1,1022,10,2021
"2021-10-11",28.2,77.1,12.4,19.6,11,27.2,NA,116,14.3,1021.2,10,2021
"2021-10-12",13.7,21.8,8.2,19.2,15,27.2,NA,122,18.1,1021.8,10,2021
"2021-10-13",18.3,44.3,8.4,20.7,14,30,NA,118,12.2,1021.8,10,2021
"2021-10-14",23.3,41,10.2,20.6,15,29,NA,103,14.8,1022.5,10,2021
"2021-10-15",23.8,50.4,7.5,18.6,13,28.7,NA,112,16.5,1022.5,10,2021
"2021-10-16",18.2,42.6,8.3,17.7,9,26,NA,99,17.4,1021.2,10,2021
"2021-10-17",17,33.8,7,18,11,25,NA,112,15.3,1021.4,10,2021
"2021-10-18",17.7,42.9,7.3,18,10,27,NA,103,12.9,1021.7,10,2021
"2021-10-19",28.7,56.7,11.2,20.4,12,30,NA,100,11.1,1021.6,10,2021
"2021-10-20",39.9,83.2,24,20.8,15,29.4,NA,102,15.5,1021.7,10,2021
"2021-10-21",30.1,40.7,16.5,19.9,15,28.1,1,352,10.9,1019.3,10,2021
"2021-10-22",33.1,63.9,11.3,21.9,14,30.4,2,337,11.7,1018.8,10,2021
"2021-10-23",33.6,53.8,10.9,23.3,16,32,NA,29,13.1,1020.1,10,2021
"2021-10-24",38.1,53.2,17.1,23.3,16,33,NA,70,13.1,1022.1,10,2021
"2021-10-25",19.4,37.7,6.9,21.7,17,32.6,19.1,101,16.6,1023.8,10,2021
"2021-10-26",26.8,80.6,11.2,19.9,14,27.8,0,114,16.5,1024.3,10,2021
"2021-10-27",41.3,68.5,23.6,21.1,13,31,NA,93,8.3,1020.8,10,2021
"2021-10-28",36.5,95.8,15.2,22.1,16,32,NA,318,16.1,1016.1,10,2021
"2021-10-29",13.4,21.6,6,17.2,14.8,24,NA,109,15.7,1016.3,10,2021
"2021-10-30",12.6,28.6,3.8,19.6,15,25,NA,67,13.8,1017.3,10,2021
"2021-10-31",17.2,28.2,5.7,21.8,15.9,29,NA,16,11,1019.1,10,2021
"2021-11-01",20.7,35.7,10.8,22.5,16,30.2,NA,3,11.3,1018.5,11,2021
"2021-11-02",34.6,74.1,18.2,22.8,16,31,NA,359,10.2,1018.8,11,2021
"2021-11-03",55,79.6,32.3,22.5,16,32,NA,40,8.9,1019.8,11,2021
"2021-11-04",41.8,81.3,18.9,23.8,17,32,NA,117,6.2,1019.5,11,2021
"2021-11-05",75.4,142.5,37.5,23.1,17,32,NA,114,11.4,1019.3,11,2021
"2021-11-06",34.9,91.1,12.2,21.9,17,28,NA,104,15.7,1019.2,11,2021
"2021-11-07",27.3,55.3,17.7,22.3,18,30,NA,107,15,1019.1,11,2021
"2021-11-08",27.6,74.3,7.4,22.9,17,31,NA,94,14.7,1019.5,11,2021
"2021-11-09",42,49.7,36.3,23.2,15,32,NA,108,11,1020.7,11,2021
"2021-11-16",-82.1,65.4,-999,22.3,16,31.2,NA,109,13,1018.5,11,2021
"2021-11-17",61.3,91.2,26.7,22.8,16,31,NA,116,10.9,1019.3,11,2021
"2021-11-18",61.7,97.8,27.6,20.7,12.6,30.7,NA,104,15.6,1020.8,11,2021
"2021-11-19",49.4,83.5,18.1,20.6,12,30,NA,104,11.9,1019.1,11,2021
"2021-11-20",51.5,73.4,35.1,21.9,14.4,30,NA,94,10.1,1017,11,2021
"2021-11-21",44,60.8,26.7,23.3,18,30.6,NA,105,11.9,1016.9,11,2021
"2021-11-22",42.9,72.6,16.3,23.3,18,30.7,NA,113,15.9,1018.5,11,2021
"2021-11-23",35.8,57.5,23.1,23.3,17,30.2,NA,3,10.7,1017.8,11,2021
"2021-11-24",19.5,27.3,12.3,24.5,19,32,NA,302,13.6,1015.2,11,2021
"2021-11-25",26.5,44.3,10.6,22.2,18,32.1,0,228,12.9,1017,11,2021
"2021-11-26",13.2,32.5,5.8,20.7,17,29.6,35.1,124,14.5,1019.9,11,2021
"2021-11-27",10.8,21.4,4.2,21.1,17,29,NA,93,8.4,1018.9,11,2021
"2021-11-28",7.7,13.3,2.8,20.4,17.9,29,41.9,116,14.2,1019.5,11,2021
"2021-11-29",7.7,18.2,1.1,21,17,27,NA,105,13.5,1019.7,11,2021
"2021-11-30",10,16.5,4.9,21.9,17,28,NA,102,11.6,1019.4,11,2021
"2021-12-01",18.4,39,4.6,21.5,16,28,NA,104,12.3,1020.5,12,2021
"2021-12-02",14.9,24.6,8.9,19.3,16,28,0,115,17.6,1022,12,2021
"2021-12-03",20.6,43.8,11.3,20.4,14,27,NA,121,15,1022.8,12,2021
"2021-12-04",17.7,40.4,7,21.5,17,27,NA,117,15.2,1023.1,12,2021
"2021-12-05",18.7,44.2,4.9,21.9,15,29,NA,108,12.1,1023,12,2021
"2021-12-06",16.7,28.1,5.7,21.6,15,28,NA,107,16.5,1022.9,12,2021
"2021-12-07",17.3,30.4,8.1,20.6,14,28.2,NA,109,15.1,1022,12,2021
"2021-12-08",19.7,47.1,8,20.4,12,30,NA,112,12.9,1021.6,12,2021
"2021-12-09",17.6,33.2,6.1,21.3,15,28,NA,121,12.8,1021.1,12,2021
"2021-12-10",18.3,32.2,6.3,21.7,14,29,NA,109,12.8,1020.4,12,2021
"2021-12-11",19.6,29.9,11.4,20.6,14,29,NA,108,13.4,1021.3,12,2021
"2021-12-12",12.7,19.1,6.6,21.3,17,27,NA,120,17.4,1022.2,12,2021
"2021-12-13",13.1,22.9,5.7,20.7,15,28,NA,114,16.8,1021.3,12,2021
"2021-12-14",12.1,20.1,7.4,21.4,16,28,NA,122,16.8,1019.8,12,2021
"2021-12-15",16.5,32.6,6.6,21.5,15,29,NA,115,15.6,1019.6,12,2021
"2021-12-16",12.1,17.9,5.3,20.9,15,29,NA,110,16.2,1020.6,12,2021
"2021-12-17",16.1,29.5,6.3,22,15,31,NA,173,9.4,1019.2,12,2021
"2021-12-18",11.4,22.9,4.6,22.6,17,31,NA,285,10.4,1017.7,12,2021
"2021-12-19",11.9,22.4,5.5,24.1,18,32,NA,280,12.8,1017.3,12,2021
"2021-12-20",9.9,17.5,4.7,22.3,18,31,0,73,10.5,1018.8,12,2021
"2021-12-21",9.5,18.5,2,21.7,18,29.7,NA,53,8.5,1019.7,12,2021
"2021-12-22",9,25.2,3.8,22.5,18,29.7,NA,2,10.3,1018.3,12,2021
"2021-12-23",11.6,41.4,3.5,23.9,18,30.2,0,306,14.8,1018.2,12,2021
"2021-12-24",16.1,37.2,4.2,23.8,17,32,NA,324,9.2,1017.9,12,2021
"2021-12-25",15.6,43.5,1.9,25,19,33,NA,300,8.1,1019,12,2021
"2021-12-26",12.5,32.2,3.5,22.1,17,32.8,NA,80,9,1019.9,12,2021
"2021-12-27",11,27.9,0.8,22.2,18,30.8,NA,113,8.1,1019.3,12,2021
"2021-12-28",11.9,27.8,4.3,21.3,19,29,67.1,188,7.1,1019.2,12,2021
"2021-12-29",12,22.4,3.7,21.9,18,29,21.1,126,11.2,1018.1,12,2021
"2021-12-30",9.4,18.7,3.3,22.1,18,29,NA,90,9,1018.2,12,2021
"2021-12-31",12.6,21.6,6.3,22.3,18,28.2,NA,57,7.4,1018.2,12,2021
"2022-01-01",7,16.2,2.5,21.6,17,29,30,347,8.7,1018.1,1,2022
"2022-01-02",7.5,15.7,0,22.3,18,30,NA,265,8.4,1017.1,1,2022
"2022-01-03",12.8,46.8,5.7,22.2,18.9,29,NA,100,7.3,1017.1,1,2022
"2022-01-04",19,46.8,7.6,21.2,19,29,0.5,75,8,1018.1,1,2022
"2022-01-05",18.8,33.2,8.9,21,18,27,NA,58,7.5,1019.3,1,2022
"2022-01-06",8.4,35.9,0.2,20.7,17.9,27,33,317,9.1,1017.4,1,2022
"2022-01-07",11.4,20.9,3.4,22,17.8,29,NA,157,9.9,1017.6,1,2022
"2022-01-08",7.5,7.5,7.5,22.1,18,28,NA,125,14.4,1018,1,2022
"2022-01-10",-47.4,20.4,-999,20.2,17,28,NA,139,10.1,1016.8,1,2022
"2022-01-11",11.2,25.6,5.1,21.6,17,29,NA,146,8,1017,1,2022
"2022-01-12",5.3,12.2,0,20.7,17.5,28.6,37.1,309,9.4,1017.9,1,2022
"2022-01-13",4.5,9.3,0,21.3,17.5,27.8,41.9,285,8.9,1014.2,1,2022
"2022-01-14",8.5,18.9,2.6,21.4,17.3,27.7,0,294,9.4,1015.3,1,2022
"2022-01-15",5.4,10.4,1,20.9,18,27,NA,314,7.2,1014.4,1,2022
"2022-01-16",7.7,23.3,1.1,20.7,17,26.1,41.9,331,6.2,1014.3,1,2022
"2022-01-17",6.1,18.8,0,22.2,18,28.3,NA,339,9.8,1014.7,1,2022
"2022-01-18",6.7,14.4,1.6,19.4,16.8,26.3,68.1,336,11.3,1015.9,1,2022
"2022-01-19",7,17.6,3.4,19.6,17.7,26.3,50,356,9,1015.4,1,2022
"2022-01-20",9.1,17.1,3.7,18.9,17,22.3,13,138,12.5,1013.4,1,2022
"2022-01-21",10,18.7,1.1,19.7,16,24,NA,145,11.4,1014.7,1,2022
"2022-01-22",8.5,15.2,2.9,19.2,18,23.5,0.8,174,11.9,1014.2,1,2022
"2022-01-23",4.3,6.8,1.7,20.5,18.7,24,NA,111,24.5,1013.9,1,2022
"2022-01-24",8,18,0,19.7,18.9,24,33,119,18.8,1017.2,1,2022
"2022-01-25",12.8,23,4.7,18.8,17,21,NA,150,9.8,1019.4,1,2022
"2022-01-26",8.9,15.3,3.6,19.6,16,27,NA,140,12.7,1019,1,2022
"2022-01-27",11.2,26.2,4.7,20,14,26,NA,123,12.2,1017.7,1,2022
"2022-01-28",11.9,18.3,5.6,21.4,15.9,28,NA,116,12.4,1016.7,1,2022
"2022-01-29",18.1,31.8,10.3,22.1,16,30,NA,98,9.2,1017.6,1,2022
"2022-01-30",36.2,49.3,21,22.4,16.5,30,NA,121,12.5,1017.4,1,2022
"2022-01-31",21,47,5.6,21.3,15,28,NA,135,14.8,1017.1,1,2022
"2022-02-01",11,16.2,6.6,21,12,28,NA,136,16.5,1016.6,2,2022
"2022-02-02",-77.1,13.2,-999,21.2,15,27,NA,142,14.1,1016.6,2,2022
"2022-02-03",-114.5,22.5,-999,22.5,16,30,NA,168,9.1,1015.7,2,2022
"2022-02-04",5.8,15.3,0,23,19,28.2,NA,195,15,1012.4,2,2022
"2022-02-05",0.3,2.7,0,20.4,18.9,28.2,1,277,22.5,1006.5,2,2022
"2022-02-06",-248.7,7.8,-999,20.7,18.9,26,7.1,336,21.9,1009.5,2,2022
"2022-02-07",3.9,14,0,21.9,19,27,7.9,338,14.1,1015.5,2,2022
"2022-02-08",6.8,22.8,0.4,22.5,18,29,NA,320,8.5,1015.9,2,2022
"2022-02-09",8.7,17.7,2.9,22.4,19,30,NA,340,10.7,1015.3,2,2022
"2022-02-10",11.8,38.5,4.4,23.1,17.9,29.3,NA,97,11.3,1015.3,2,2022
"2022-02-11",-79.4,12.2,-999,22.7,18.3,29.3,NA,123,14.5,1015.8,2,2022
"2022-02-12",7.1,14,3.6,21.3,17,28,NA,134,14.7,1016.1,2,2022
"2022-02-13",10.4,21.2,3,20.8,15,29,NA,132,7.9,1015.4,2,2022
"2022-02-14",8.1,18.8,2.1,21.7,17,28.4,NA,127,13.7,1015.7,2,2022
"2022-02-15",8.1,20.7,2,20.7,17.8,27.4,NA,155,14.3,1016.8,2,2022
"2022-02-16",6.8,11.9,1.4,20.4,17,26.4,22.1,138,20.6,1016.8,2,2022
"2022-02-17",6.8,12,3,21.1,17,26,NA,133,17.5,1016.2,2,2022
"2022-02-18",7.6,20.9,2.2,20.9,16,27,NA,140,15.3,1015.5,2,2022
"2022-02-19",7.2,22.8,2.8,20.4,15,27,NA,142,12.8,1015.9,2,2022
"2022-02-20",8,14.7,1.7,21.6,15,29,NA,152,12.2,1015.2,2,2022
"2022-02-21",-77.9,24.7,-999,21.3,17,28.5,NA,178,16.1,1011.8,2,2022
"2022-02-22",2.2,7.2,0,19.8,17,27.3,1,277,21.3,1006.2,2,2022
"2022-02-23",2.6,9.3,0,20.5,18,26.3,8.9,317,18,1011.5,2,2022
"2022-02-24",4.2,12.5,0,19.9,18,27.7,7.1,326,9,1015.7,2,2022
"2022-02-25",2.2,5.5,0,21.3,18,28,NA,304,9.7,1016.2,2,2022
"2022-02-26",8.7,30.7,0,21.8,18,26.2,18,9,8.8,1015.8,2,2022
"2022-02-27",3,7.1,0,21.6,18.9,27,NA,86,10.6,1015.5,2,2022
"2022-02-28",-79.3,16.6,-999,21.2,18,28,NA,90,9.8,1015.5,2,2022
"2022-03-01",-78.8,13.3,-999,20.9,17,29,NA,6,7.9,1014.8,3,2022
"2022-03-02",10.9,40.3,0,21.5,17,29,NA,19,7.6,1014.1,3,2022
"2022-03-03",7.3,22.2,0,21.9,19,30,NA,44,7.3,1015,3,2022
"2022-03-04",7.7,15.3,2.7,22.3,18.8,28.6,5.1,126,12.7,1016.1,3,2022
"2022-03-05",8.2,22.3,2,22.2,17,27,NA,138,14.3,1017,3,2022
"2022-03-06",-80.7,7.9,-999,21.8,18,28,NA,147,17.1,1016.3,3,2022
"2022-03-07",4.7,12,0,21.2,17,27,0,147,16.9,1016.2,3,2022
"2022-03-08",4.3,12.1,0.1,21.2,18,26.6,NA,160,17.2,1015,3,2022
"2022-03-09",3.1,9.1,0,22.3,18.5,28,NA,121,15.9,1015.3,3,2022
"2022-03-10",4.9,11,0,23,19,27.7,NA,109,12.9,1016.6,3,2022
"2022-03-11",6.1,14.4,0,22.2,19,27,NA,106,13.3,1017.1,3,2022
"2022-03-12",6.1,11.7,0.1,20.9,18,27.3,2,142,17.1,1016.6,3,2022
"2022-03-13",5.4,13.9,1.2,20.9,17,26,NA,140,16.1,1016.8,3,2022
"2022-03-14",-78.4,13,-999,21.3,16,28,NA,135,12.4,1017.3,3,2022
"2022-03-15",5.7,13.4,0,21.5,17.6,28,NA,108,9.2,1016.2,3,2022
"2022-03-16",-79.4,14.1,-999,22.6,19,28.2,NA,94,10.5,1015.5,3,2022
"2022-03-17",2.1,6.9,0,23.1,19.6,29,NA,97,14.5,1016.8,3,2022
"2022-03-18",5.9,16.2,0.9,21.4,18,29,NA,128,9.6,1017.4,3,2022
"2022-03-19",13.6,29.4,1.8,20.7,17.7,28,NA,346,7.9,1018.4,3,2022
"2022-03-20",7.4,13.5,4,19.5,17,28.4,6.1,129,17.6,1017.9,3,2022
"2022-03-21",9.7,14.2,3.6,19,17,22,NA,115,14.1,1019.1,3,2022
"2022-03-22",9,15.2,4.1,20.3,15,27,NA,112,14.8,1020.3,3,2022
"2022-03-23",9.5,18.6,3,21.1,17,27,NA,107,12,1020.9,3,2022
"2022-03-24",12.8,27.7,4,21.3,17,29,NA,89,10.5,1019,3,2022
"2022-03-25",11.2,21,2.5,22.2,18,31,NA,49,7,1017.2,3,2022
"2022-03-26",14.8,28.7,3.2,22.3,18,29.5,0,62,7.3,1017.1,3,2022
"2022-03-27",12,24.8,5.2,22.7,19,29,6.1,51,7.3,1018,3,2022
"2022-03-28",11.5,24.4,4.7,21.7,18,29,NA,87,7.5,1018.1,3,2022
"2022-03-29",8.6,15.2,3.4,20.7,17.6,25.4,NA,144,15.2,1018.8,3,2022
"2022-03-30",8.7,13.6,3.7,19.3,16,25.7,0,143,18.5,1020.2,3,2022
"2022-03-31",9.4,14.1,3.1,18.4,15,24,0,144,19.8,1020.8,3,2022
"2022-04-01",11.3,19.7,5.5,18.5,15,24,NA,138,15.9,1020.8,4,2022
"2022-04-02",13,21.6,7.1,19.2,14,26,NA,134,12.2,1019.8,4,2022
"2022-04-03",20.3,53,7.7,19.8,13,29,NA,115,6.5,1018,4,2022
"2022-04-04",21.5,49.3,7.4,20.4,15,28.3,11.2,122,7.3,1017.8,4,2022
"2022-04-05",17.3,50.6,4.2,21.1,16.8,28.3,NA,71,8.7,1019,4,2022
"2022-04-06",13.5,32.6,5.6,21.4,17.2,28,NA,101,9.7,1019.1,4,2022
"2022-04-07",9.1,17.2,2.6,21.8,18,28,NA,120,10,1019.8,4,2022
"2022-04-08",14.2,34.1,4.1,22,18,28,NA,118,10.5,1020.2,4,2022
"2022-04-09",11.3,19.2,4.6,20.2,17,27.7,NA,130,15.8,1019,4,2022
"2022-04-10",10.8,17.5,4.5,19.1,16,25.2,NA,143,15.8,1020.5,4,2022
"2022-04-11",10,16.1,4,18.2,14,24.8,NA,145,15.9,1022,4,2022
"2022-04-12",10.9,21.9,4.4,18.7,14.8,24,0,142,17.1,1020.8,4,2022
"2022-04-13",12.9,22.6,4,19.1,15,24,0,140,15.6,1019.6,4,2022
"2022-04-14",11.1,19.6,4.2,19.2,16,23.1,NA,145,14.9,1020,4,2022
"2022-04-15",11.4,20.3,6.1,20.3,17,26,NA,136,15.6,1021.3,4,2022
"2022-04-16",-74,18.9,-999,20.1,18,25.4,0,138,14.1,1020.4,4,2022
"2022-04-17",9.1,17,1.8,20.2,16.2,26,NA,139,12.6,1019.7,4,2022
"2022-04-18",14.2,42.2,4.9,20,15,27,NA,124,10.3,1018.8,4,2022
"2022-04-19",11.8,19.3,5.4,20.6,16,28,NA,99,12.9,1020,4,2022
"2022-04-20",13.3,19.9,7.5,20.5,17,25,NA,143,13.4,1019.6,4,2022
"2022-04-21",11.3,18.2,5,20.6,18.7,25.6,0.3,140,16.3,1019.4,4,2022
"2022-04-22",13.1,53.9,4.1,20.3,17,24,NA,120,13.7,1020,4,2022
"2022-04-23",10.6,20,5.3,20.3,18,26,NA,122,15.8,1019.1,4,2022
"2022-04-24",8.2,12.6,3.8,18.9,16,25.7,0,125,16.6,1020.3,4,2022
"2022-04-25",13.1,29.3,6.7,18,14,23.5,0,122,14.5,1019.7,4,2022
"2022-04-26",15.8,40.4,4.7,19.1,13.7,25,NA,96,9.5,1018.2,4,2022
"2022-04-27",9.8,18.5,5.9,21,16.5,27,NA,292,11.8,1015.9,4,2022
"2022-04-28",11.5,17.3,6.1,18.9,16,27,NA,132,12.6,1017.5,4,2022
"2022-04-29",13.9,36.7,7.6,18,14,24,NA,129,14.1,1019.6,4,2022
"2022-04-30",17.2,41.2,6.4,20,15,27,NA,48,8.2,1019.7,4,2022
"2022-05-01",22.7,39.6,10,20.5,15,28,NA,313,7.6,1020.3,5,2022
"2022-05-02",16.1,32.1,7.4,19.9,17,27.7,NA,137,12.3,1020.4,5,2022
"2022-05-03",14.6,28,7.4,19.1,15.5,25,NA,123,13.6,1022.1,5,2022
"2022-05-04",11.6,20.4,3,18.1,16,25,NA,134,16.3,1024.1,5,2022
"2022-05-05",12.7,23,4.3,17.6,13.5,23,NA,135,14.4,1023.7,5,2022
"2022-05-06",18.5,33.7,7.4,18,14,23,NA,126,11.8,1021.9,5,2022
"2022-05-07",14.5,31.5,5.9,19.3,17,23.5,NA,129,8.5,1020.8,5,2022
"2022-05-08",12.3,26,3.2,20.5,17,27,NA,75,7.9,1020.4,5,2022
"2022-05-09",15,53.4,5,21,17,28.2,NA,345,6.5,1018.8,5,2022
"2022-05-10",16.2,36.7,10.1,18.5,12,26,NA,305,12.4,1017.7,5,2022
"2022-05-11",33.3,99.8,9.2,17.3,8,26,NA,90,8.9,1018.5,5,2022
